,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,candidates,Subjectivity,Polarity,Analysis
407,1589752732461969408,1589510697683415040,1667861562000.0,2022-11-07 23:52:42,+0100,,youre insulting atiku today because of the cheap job given to you by tinubu and buhari to help you get away from the corruption case you have with efcci wonder how atiku will look at you  when you return from this your political prostitutiontime shall tell,en,[],[],1.5578147805088973e+18,1557814780508897281,ChibuikeSimon8,Chibuike Simon,1.0,23,https://twitter.com/ChibuikeSimon8/status/1589752732461969408,[],[],0.0,,False,3.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'realFFK', 'name': 'Femi Fani-Kayode', 'id': '597224882'}]",,,,,Atiku,0.6,-0.19999999999999998,Negative
408,1589752692976799744,1589560864251645953,1667861552000.0,2022-11-07 23:52:32,+0100,,ai kai wawan mutin ne  you dont know nothing about politics you just rain insults on people youll insult tinibu kwankwaso obi and every opposition party candidates why not continue in praising atiku and give more concentration to his success grow up man,en,[],[],2159862466.0,2159862466,IdNgga,🌍IsahDīn,1.0,23,https://twitter.com/IdNgga/status/1589752692976799744,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': '_dinomelaye', 'name': 'Senator Dino Melaye. (SDM)', 'id': '398212417'}]",,,,,Atiku,0.25,0.4,Positive
409,1589752629332410369,1589729907348631552,1667861537000.0,2022-11-07 23:52:17,+0100,,what happens to deborah tweet and what will u call that one  continue deceiving urself,en,[],[],7.067345622740541e+17,706734562274054144,mac_simple,#Peterobi2023,1.0,23,https://twitter.com/mac_simple/status/1589752629332410369,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'omonlakiki', 'name': 'Paul Ibe', 'id': '48352777'}, {'screen_name': 'atiku', 'name': 'Atiku Abubakar', 'id': '177583133'}]",,,,,Atiku,0.0,0.0,Neutral
410,1589752623473000449,1589648399535833089,1667861536000.0,2022-11-07 23:52:16,+0100,,this man can never impress me no matter the show he puts on very heartless individual his support for anyone doesnt count at all in my opinion id rather he remains with atiku instead of this  obi really does not need his likes,en,[],[],1.2619678301043753e+18,1261967830104375296,Help_Is_Comming,Better Days,1.0,23,https://twitter.com/Help_Is_Comming/status/1589752623473000449,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'Makavelli275', 'name': 'Aku-N’esi-Obi-Ike (I)', 'id': '1539802141338001408'}]",,,,,Atiku,0.3,0.13333333333333333,Positive
411,1589752595501158401,1589752595501158401,1667861529000.0,2022-11-07 23:52:09,+0100,,we chose him he didint choose us           ruben abati,en,"['seyi', 'peterobi', 'dinomelaye', 'mrmugu', 'keyamo', 'tinubu', 'atiku']",[],1.323958017344344e+18,1323958017344344065,HeisBriggs,ʙʀɪɢɢs ᴊʀ - there's hope 🇳🇬,1.0,23,https://twitter.com/HeisBriggs/status/1589752595501158401,[],['https://pbs.twimg.com/media/Fg_viwIXwAEuMwP.jpg'],1.0,https://pbs.twimg.com/media/Fg_viwIXwAEuMwP.jpg,False,2.0,0.0,2.0,,Atiku,,,,,,,[],,,,,Atiku,0.0,0.0,Neutral
412,1589752541776338949,1589752541776338949,1667861516000.0,2022-11-07 23:51:56,+0100,,im reading documents expose how exvice president atiku used wife to launder million to us for eight years on     a true human being who not corrupt wont be looking for a corrupt leader,en,['readmore'],[],1.5801500401480335e+18,1580150040148033537,Gisttopic2,Gisttopic,1.0,23,https://twitter.com/Gisttopic2/status/1589752541776338949,['https://www.scribd.com/document/518848440/Documents-Expose-How-Ex-Vice-President-Atiku-Used-Wife-To-Launder-40million-To-US-For-Eight-Years'],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,[],,,,,Atiku,0.6875,0.024999999999999994,Positive
413,1589752538563125250,1589752538563125250,1667861516000.0,2022-11-07 23:51:56,+0100,,atiku lost  governors and you all believe he cannot make it your candidate doesnt have a single local government chairman and you think he stands a chance,en,[],[],8.930378518389965e+17,893037851838996480,abouyarzeed,A.Y🤠,1.0,23,https://twitter.com/abouyarzeed/status/1589752538563125250,[],[],0.0,,False,6.0,1.0,1.0,,Atiku,,,,,,,[],,,,,Atiku,0.10714285714285714,-0.03571428571428571,Negative
414,1589752474361294848,1589751984932159488,1667861500000.0,2022-11-07 23:51:40,+0100,,exactly what happened yesterday they used ogbon to try to set po up thats why they always leave you out reuben  nduka dino atiku  all planned but were wiser,en,[],[],216058182.0,216058182,Iamkruz,michaelofficial,1.0,23,https://twitter.com/Iamkruz/status/1589752474361294848,[],[],0.0,,False,11.0,1.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'ruffydfire', 'name': 'oseni rufai', 'id': '52849126'}]",,,,,Atiku,0.25,0.25,Positive
415,1589752465016356865,1589729907348631552,1667861498000.0,2022-11-07 23:51:38,+0100,,atleast i have something to relay on to feed  do you even feed atall   that bet you feel i rely on will feed your family for next  years,en,[],[],1.2946478989536133e+18,1294647898953613312,Datti_Ahmed_PHD,PROMISE -(PUO)🇳🇬,1.0,23,https://twitter.com/Datti_Ahmed_PHD/status/1589752465016356865,[],[],0.0,,False,1.0,1.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'middlebeltern', 'name': 'Nanle', 'id': '1572524918947954689'}, {'screen_name': 'danylyke', 'name': 'Daniel', 'id': '936568092930592768'}, {'screen_name': 'omonlakiki', 'name': 'Paul Ibe', 'id': '48352777'}, {'screen_name': 'atiku', 'name': 'Atiku Abubakar', 'id': '177583133'}]",,,,,Atiku,0.0,0.0,Neutral
416,1589752427234086913,1589649276858437634,1667861489000.0,2022-11-07 23:51:29,+0100,,master reno omokri you always speak like a baby feedspoon are you not covering your faceless face about your incompetent incapacitated and apex currupt soul called atiku reno omokri just because you seeking an appointment with atiku you economical with truth,en,[],[],1.5839195265546035e+18,1583919526554603521,ChamberlainOge1,Chamberlain Ogechukwu,1.0,23,https://twitter.com/ChamberlainOge1/status/1589752427234086913,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'renoomokri', 'name': 'Reno Omokri', 'id': '264248576'}]",,,,,Atiku,0.6333333333333333,-0.024999999999999994,Negative
417,1589752367360389120,1589688663323004928,1667861475000.0,2022-11-07 23:51:15,+0100,,if after the dollar is selling for  to  dollars and all the sufferings and hardship nigerians have passed through you are supporting tinubu or atiku you are a thief in the waitng looking for an opprtunity to add to thesufferings of nigerians peter obi will be your leader,en,[],[],167476222.0,167476222,kachikaboy,Jonathan,1.0,23,https://twitter.com/kachikaboy/status/1589752367360389120,[],[],0.0,,False,0.0,0.0,1.0,,Atiku,,,,,,,"[{'screen_name': 'GoziconC', 'name': 'Chigozirim Aliyu Emeakayi🇳🇬', 'id': '1188216890629468165'}]",,,,,Atiku,0.25,0.25,Positive
418,1589752363728138241,1589752363728138241,1667861474000.0,2022-11-07 23:51:14,+0100,,tinubu wouldve called one of his aides to answer this question   atiku wouldve told you hes reading a paper on it   peter obi is not an electrical engineer but he understands the basics of power generation transmission amp distribution,en,[],[],218833906.0,218833906,BigChiefDamian,Damian.,1.0,23,https://twitter.com/BigChiefDamian/status/1589752363728138241,[],[],0.0,,False,0.0,0.0,0.0,https://twitter.com/kaylayechi/status/1589393851025801216,Atiku,,,,,,,[],,,,,Atiku,0.0,0.0,Neutral
419,1589752322938540034,1589729907348631552,1667861464000.0,2022-11-07 23:51:04,+0100,,so ortom should bring armed fulani men and mix with his people to understand themselves very expensive experiment sha,en,[],[],7.709664210483241e+17,770966421048324097,youkayeff,Youkay🗣️🗣️,1.0,23,https://twitter.com/youkayeff/status/1589752322938540034,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'omonlakiki', 'name': 'Paul Ibe', 'id': '48352777'}, {'screen_name': 'atiku', 'name': 'Atiku Abubakar', 'id': '177583133'}]",,,,,Atiku,0.9099999999999999,-0.65,Negative
420,1589752202704621568,1589362119971340288,1667861435000.0,2022-11-07 23:50:35,+0100,,atiku entourage to the us had no visible woman atiku obviously doesnt agree with his vp,en,[],[],1.0156448092504596e+18,1015644809250459649,ChukwukaEdward,Ifeanyi Chukwuka Edward,1.0,23,https://twitter.com/ChukwukaEdward/status/1589752202704621568,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'renoomokri', 'name': 'Reno Omokri', 'id': '264248576'}]",,,,,Atiku,0.5,0.0,Neutral
421,1589752199844098049,1589706963385917440,1667861435000.0,2022-11-07 23:50:35,+0100,,lol mugu so you think they would be enemy forever when atiku wins and your wike start glotting around i pray you would still be  around,en,[],[],1536074244.0,1536074244,kolawoleayotund,Ayotunde,1.0,23,https://twitter.com/kolawoleayotund/status/1589752199844098049,[],[],0.0,,False,5.0,6.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'Topboychriss', 'name': 'Chris', 'id': '1391841806242000897'}]",,,,,Atiku,0.44999999999999996,0.55,Positive
422,1589752168848162816,1589718097321082880,1667861427000.0,2022-11-07 23:50:27,+0100,,tinubu and atiku are on a separate day   and,en,[],[],1.5491542059061084e+18,1549154205906108418,mertromat,SPACE ( D12 ),1.0,23,https://twitter.com/mertromat/status/1589752168848162816,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'omo_9ja_2023', 'name': 'omo9ja', 'id': '839782863025410049'}, {'screen_name': 'StFreakingKezy', 'name': '🦅 𝕆𝕜𝕖𝕫𝕚𝕖 𝕁.𝔸𝕥𝕒ñ𝕚 🦅', 'id': '1481490065574580230'}, {'screen_name': 'KadariaAhmed', 'name': 'Kadaria Ahmed 🇳🇬', 'id': '2421756620'}]",,,,,Atiku,0.0,0.0,Neutral
423,1589752089005412352,1589752089005412352,1667861408000.0,2022-11-07 23:50:08,+0100,,whitebeard a known apc lapdog just congratulated peter obi on  for pulling out of future debates if tinubu amp atiku dont show up in his words peter obi is too available apcpdp are rejoicing  obidients be wise o dont lose your power remind yourself why po is po,en,['hardtalk'],[],1.482061710798332e+18,1482061710798331912,Spotlight_Abby,Spotlight on #PeterObi2023 #Obidatti023,1.0,23,https://twitter.com/Spotlight_Abby/status/1589752089005412352,[],[],0.0,,False,1327.0,77.0,338.0,,Atiku,,,,,,,[],,,,,Atiku,0.47500000000000003,0.3666666666666667,Positive
424,1589752072823455751,1589752072823455751,1667861404000.0,2022-11-07 23:50:04,+0100,,atiku is a betrayal  he betrayed obasanjo  he betrayed jonathan  certainly he will betray nigeria if he becomes presidentwhich he will neva be,en,[],[],9.180611854293115e+17,918061185429311494,Favour_A2,OBI-dient 💯🇳🇬👠👙❤️❤️,1.0,23,https://twitter.com/Favour_A2/status/1589752072823455751,[],[],0.0,,False,45.0,2.0,23.0,,Atiku,,,,,,,[],,,,,Atiku,0.5714285714285714,0.21428571428571427,Positive
425,1589752064170946560,1589719170567966721,1667861402000.0,2022-11-07 23:50:02,+0100,,so being uncouth is your own game,en,[],[],2468185209.0,2468185209,Banza2b,Banzai!,1.0,23,https://twitter.com/Banza2b/status/1589752064170946560,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'Pres_Adebayo', 'name': 'Adewole Adebayo ESQ', 'id': '1042535723071676416'}, {'screen_name': 'doyinokupe', 'name': 'Doyin', 'id': '740148150'}, {'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}, {'screen_name': 'officialABAT', 'name': 'Bola Ahmed Tinubu', 'id': '493365529'}, {'screen_name': 'atiku', 'name': 'Atiku Abubakar', 'id': '177583133'}]",,,,,Atiku,0.7,0.09999999999999998,Positive
426,1589752058810601474,1589683751218343937,1667861401000.0,2022-11-07 23:50:01,+0100,,that is why he cant win primaries in his locality the o lu means back to his thievery is supporting atiku,en,[],[],1.0978102702468506e+18,1097810270246850561,MrOshotee,’Egbon'Oshotee🚨T-PACT,1.0,23,https://twitter.com/MrOshotee/status/1589752058810601474,[],[],0.0,,False,4.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'HenryUgwuEsq', 'name': 'PETER OBI/ DATTI BABA-AHMED', 'id': '772313831993290752'}]",,,,,Atiku,0.21666666666666667,0.35000000000000003,Positive
427,1589752038321451008,1589719170567966721,1667861396000.0,2022-11-07 23:49:56,+0100,,e be like say other candidates just dey wake i love this,en,[],[],1.5243313635451085e+18,1524331363545108482,Lloyd_Ayorinde,™Moses Ayorinde™ 🇳🇬🇺🇸,1.0,23,https://twitter.com/Lloyd_Ayorinde/status/1589752038321451008,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'Pres_Adebayo', 'name': 'Adewole Adebayo ESQ', 'id': '1042535723071676416'}, {'screen_name': 'doyinokupe', 'name': 'Doyin', 'id': '740148150'}, {'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}, {'screen_name': 'officialABAT', 'name': 'Bola Ahmed Tinubu', 'id': '493365529'}, {'screen_name': 'atiku', 'name': 'Atiku Abubakar', 'id': '177583133'}]",,,,,Atiku,0.4875,0.1875,Positive
428,1589752018092322816,1589645252717121538,1667861391000.0,2022-11-07 23:49:51,+0100,,but he keeps giving u sleepless nights you dont even consider atiku as much threat,en,[],[],1.5638949808627876e+18,1563894980862787587,Obason_ng,Obason,1.0,23,https://twitter.com/Obason_ng/status/1589752018092322816,[],[],0.0,,False,1.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'tedcohenny', 'name': 'Tedry', 'id': '1486358188077236224'}, {'screen_name': 'Ozone_Okoli', 'name': 'Ozone', 'id': '1173169187990265857'}, {'screen_name': 'vanguardngrnews', 'name': 'Vanguard Newspapers', 'id': '39975533'}]",,,,,Atiku,0.2,0.2,Positive
429,1589752015567323137,1589729907348631552,1667861391000.0,2022-11-07 23:49:51,+0100,,he asked a simple question and no obidient are the vile ones   we are waiting for you guys at the poll  criminals,en,[],[],8.343841291647345e+17,834384129164734464,davymen78,Son of man,1.0,23,https://twitter.com/davymen78/status/1589752015567323137,[],[],0.0,,False,0.0,1.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'middlebeltern', 'name': 'Nanle', 'id': '1572524918947954689'}, {'screen_name': 'danylyke', 'name': 'Daniel', 'id': '936568092930592768'}, {'screen_name': 'omonlakiki', 'name': 'Paul Ibe', 'id': '48352777'}, {'screen_name': 'atiku', 'name': 'Atiku Abubakar', 'id': '177583133'}]",,,,,Atiku,0.35714285714285715,0.0,Neutral
430,1589751925070766082,1589690701109170176,1667861369000.0,2022-11-07 23:49:29,+0100,,atiku has also shown that he valued dubai more than nigeria keep shooting yourself on the legs it obvious you didnt watch that meeting your shameless brother dino was also there,en,[],[],1.3273400603967037e+18,1327340060396703745,SaintRay9,SaintRay,1.0,23,https://twitter.com/SaintRay9/status/1589751925070766082,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'renoomokri', 'name': 'Reno Omokri', 'id': '264248576'}]",,,,,Atiku,0.5,0.25,Positive
431,1589751895404728320,1589746200218988544,1667861362000.0,2022-11-07 23:49:22,+0100,,atiku  left pdp because he felt it was the turn of north to produce president why is he contesting he wants to take over from his fellow fulani he worse than buhari a man with no integrity dignity and conscience cannot be trusted,en,[],[],1.5257783920581059e+18,1525778392058105857,izumaria,POssible,1.0,23,https://twitter.com/izumaria/status/1589751895404728320,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'kabasa007', 'name': 'TwItTa PsYChoLoGiST', 'id': '415922145'}]",,,,,Atiku,0.2333333333333333,-0.06666666666666667,Negative
432,1589751841944121344,1589690985180966912,1667861349000.0,2022-11-07 23:49:09,+0100,,and you come here to defend nonsense its clear atiku does not have value for the life of benue people he stands with miyyetti allah even when the come out openly to say they sacked villages because their cows were killed human life over nonsense cattle very barbaric,en,[],[],140022817.0,140022817,ebubec1,Ebubechukwu,1.0,23,https://twitter.com/ebubec1/status/1589751841944121344,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'el_bonga', 'name': 'Mr. El-Bonga', 'id': '304088294'}]",,,,,Atiku,0.25666666666666665,0.020000000000000004,Positive
433,1589751825489461248,1589749515388882944,1667861346000.0,2022-11-07 23:49:06,+0100,,of the pdp presidential candidate atiku abubakar and vicepresidential candidate sen dr ifeanyi okowa in public debates media interviews and townhall meeting where in readiness to take over the reign of power in may,en,[],[],2809702571.0,2809702571,PDPYOUTHOFFICE,Office Of the National Youth Leader Of PDP,1.0,23,https://twitter.com/PDPYOUTHOFFICE/status/1589751825489461248,[],[],0.0,,False,9.0,1.0,5.0,,Atiku,,,,,,,[],,,,,Atiku,0.06666666666666667,0.0,Neutral
434,1589751817386479616,1589731220736598017,1667861344000.0,2022-11-07 23:49:04,+0100,,there is a but b atiku,en,[],[],7.663865636138803e+17,766386563613880324,special_ward,Special_One_ward,1.0,23,https://twitter.com/special_ward/status/1589751817386479616,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'Viqforlan', 'name': 'Forlán', 'id': '298401710'}, {'screen_name': 'missolabisi1', 'name': 'Area Mama ✨', 'id': '1580439880643010562'}]",,,,,Atiku,0.0,0.0,Neutral
435,1589751761408905216,1589743728041697280,1667861330000.0,2022-11-07 23:48:50,+0100,,lol so you think atiku will you are joking,en,[],[],1.5460142550986015e+18,1546014255098601472,praiseAlabi12,praise Ayomide,1.0,23,https://twitter.com/praiseAlabi12/status/1589751761408905216,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'abbajidda13', 'name': 'Abba jidda1', 'id': '1325169630525091840'}]",,,,,Atiku,0.7,0.8,Positive
436,1589751726198099968,1589701676445093888,1667861322000.0,2022-11-07 23:48:42,+0100,,finally reality is beginning to set in since ayu is more important to aa than the  govs and their supporters then aa should go and win the election with the likes of obaseki if elections are held today  and  will lose period not by all this shouting,en,[],[],186764360.0,186764360,sidodo1,Hon. Sidney,1.0,23,https://twitter.com/sidodo1/status/1589751726198099968,[],[],0.0,,False,1.0,1.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'Imudia_se2', 'name': 'Hon. Otaigbe Imadegbelo', 'id': '1309989774472740865'}]",,,,,Atiku,0.725,0.42500000000000004,Positive
437,1589751716555128833,1589751716555128833,1667861320000.0,2022-11-07 23:48:40,+0100,,whoever gave atiku the unifier name needs to be flogged,en,[],[],9.180611854293115e+17,918061185429311494,Favour_A2,OBI-dient 💯🇳🇬👠👙❤️❤️,1.0,23,https://twitter.com/Favour_A2/status/1589751716555128833,[],[],0.0,,False,73.0,4.0,23.0,,Atiku,,,,,,,[],,,,,Atiku,0.0,0.0,Neutral
438,1589751685488185344,1589751685488185344,1667861312000.0,2022-11-07 23:48:32,+0100,,when are you going to realize that your part chairman is working with tinubu and there facts go get his log calls remember what mazu and jiga did to gudluk in,en,[],[],1.0355212690081505e+18,1035521269008150528,mamble03745181,mamble,1.0,23,https://twitter.com/mamble03745181/status/1589751685488185344,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,[],,,,,Atiku,0.0,0.0,Neutral
439,1589751671244349441,1589704786403803138,1667861309000.0,2022-11-07 23:48:29,+0100,,lol atiku helped your buhari cliche the presidency what are you saying  another sign of your amnesia,en,[],[],1.3968745568083067e+18,1396874556808306695,Samuelikueze,Odenigbo 🦅,1.0,23,https://twitter.com/Samuelikueze/status/1589751671244349441,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'fkeyamo', 'name': 'Festus Keyamo, SAN', 'id': '996143635'}, {'screen_name': 'OfficialPDPNig', 'name': 'Official PDP Nigeria', 'id': '747064131166044160'}]",,,,,Atiku,0.7,0.8,Positive
440,1589751656392306688,1589747054976565248,1667861305000.0,2022-11-07 23:48:25,+0100,,atiku stylishly patronizing arsenal fanswerey koley work sodiki,en,[],[],1.3152376472967455e+18,1315237647296745472,tope_femi,Uncle Femi Jnr,1.0,23,https://twitter.com/tope_femi/status/1589751656392306688,[],[],0.0,,False,7.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'Naija_PR', 'name': 'Naija', 'id': '1901298962'}]",,,,,Atiku,1.0,0.5,Positive
441,1589751654328725504,1589719170567966721,1667861305000.0,2022-11-07 23:48:25,+0100,,adewole adebayo  isnt it your fellow presidential candidates that are invited to debates  is it that they cant spell your name or locate your lungu house address  dear clown  it not by adding pres in your twitter name if it didnt dey it didnt dey,en,[],[],942264757.0,942264757,iykebufo,CONSIGLIORE,1.0,23,https://twitter.com/iykebufo/status/1589751654328725504,[],[],0.0,,False,137.0,6.0,1.0,,Atiku,,,,,,,"[{'screen_name': 'Pres_Adebayo', 'name': 'Adewole Adebayo ESQ', 'id': '1042535723071676416'}, {'screen_name': 'doyinokupe', 'name': 'Doyin', 'id': '740148150'}, {'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}, {'screen_name': 'officialABAT', 'name': 'Bola Ahmed Tinubu', 'id': '493365529'}, {'screen_name': 'atiku', 'name': 'Atiku Abubakar', 'id': '177583133'}]",,,,,Atiku,0.0,0.0,Neutral
442,1589751624544964608,1589264444471013378,1667861298000.0,2022-11-07 23:48:18,+0100,,that a big lie una wan de use football game trick us for naija abi no be una fault na pple wey de botw for una i blame sha,en,[],[],529300100.0,529300100,olasoredimeji,Festus,1.0,23,https://twitter.com/olasoredimeji/status/1589751624544964608,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'atiku', 'name': 'Atiku Abubakar', 'id': '177583133'}]",,,,,Atiku,0.21666666666666667,-0.20000000000000004,Negative
443,1589751607029567489,1589751607029567489,1667861293000.0,2022-11-07 23:48:13,+0100,,even if  reconciles the camp of    with  the damage has been done those g governors have demarketed him beyond repair,en,[],[],2861582218.0,2861582218,OdinakaAnudu,Odinaka Anudu,1.0,23,https://twitter.com/OdinakaAnudu/status/1589751607029567489,[],[],0.0,,False,0.0,0.0,1.0,,Atiku,,,,,,,[],,,,,Atiku,0.0,0.0,Neutral
444,1589751593121218560,1589677303109660672,1667861290000.0,2022-11-07 23:48:10,+0100,,we know very well that fulanis in apc and pdp are supporting atiku but we will never accept another fulani man to succeed buhari instead let nigeria break up,en,[],[],9.38931299053654e+17,938931299053654017,Emmanuelogbueh1,Emmanuelogbuehi,1.0,23,https://twitter.com/Emmanuelogbueh1/status/1589751593121218560,[],[],0.0,,False,1.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'adamugarba', 'name': 'Adamu Garba II', 'id': '41113813'}]",,,,,Atiku,0.275,0.225,Positive
445,1589751560468590592,1589707058617946112,1667861282000.0,2022-11-07 23:48:02,+0100,,why you no come town hall meeting yet you couldnt comment about it we can hear you,en,[],[],380171615.0,380171615,onwuliriokeyvic,Okechukwu,1.0,23,https://twitter.com/onwuliriokeyvic/status/1589751560468590592,[],[],0.0,,False,4.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'atiku', 'name': 'Atiku Abubakar', 'id': '177583133'}, {'screen_name': 'BwalaDaniel', 'name': 'D. H Bwala', 'id': '211802919'}]",,,,,Atiku,0.0,0.0,Neutral
446,1589751546568675328,1589729907348631552,1667861279000.0,2022-11-07 23:47:59,+0100,,wait i dont know i was exchanging words with an irredeemable f man go and hustle for your bet a lazy ediot relying on bet to feed,en,[],[],1.5725249189479547e+18,1572524918947954689,middlebeltern,Nanle,1.0,23,https://twitter.com/middlebeltern/status/1589751546568675328,[],[],0.0,,False,1.0,1.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'Datti_Ahmed_PHD', 'name': 'PROMISE -(PUO)🇳🇬', 'id': '1294647898953613312'}, {'screen_name': 'danylyke', 'name': 'Daniel', 'id': '936568092930592768'}, {'screen_name': 'omonlakiki', 'name': 'Paul Ibe', 'id': '48352777'}, {'screen_name': 'atiku', 'name': 'Atiku Abubakar', 'id': '177583133'}]",,,,,Atiku,1.0,-0.25,Negative
447,1589751527778168832,1589719170567966721,1667861275000.0,2022-11-07 23:47:55,+0100,,if you cant make it to a debate dont send a representative this is what obi demonstrated,en,[],[],1.3167145655189217e+18,1316714565518921728,Afolasakin01,Afolasakin Gideon,1.0,23,https://twitter.com/Afolasakin01/status/1589751527778168832,[],[],0.0,,False,1.0,0.0,1.0,,Atiku,,,,,,,"[{'screen_name': 'Pres_Adebayo', 'name': 'Adewole Adebayo ESQ', 'id': '1042535723071676416'}, {'screen_name': 'doyinokupe', 'name': 'Doyin', 'id': '740148150'}, {'screen_name': 'PeterObi', 'name': 'Peter Obi', 'id': '1050779471731707904'}, {'screen_name': 'officialABAT', 'name': 'Bola Ahmed Tinubu', 'id': '493365529'}, {'screen_name': 'atiku', 'name': 'Atiku Abubakar', 'id': '177583133'}]",,,,,Atiku,0.0,0.0,Neutral
448,1589751520119361536,1589714972384559106,1667861273000.0,2022-11-07 23:47:53,+0100,,you and  will fail woefully,en,[],[],498583783.0,498583783,sky_willy8,Amazing Willy,1.0,23,https://twitter.com/sky_willy8/status/1589751520119361536,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'IAOkowa', 'name': 'Dr. Ifeanyi Arthur Okowa', 'id': '1026733681912758273'}, {'screen_name': 'OfficialPDPNig', 'name': 'Official PDP Nigeria', 'id': '747064131166044160'}]",,,,,Atiku,0.29999999999999993,-0.5,Negative
449,1589751463336898560,1589751463336898560,1667861259000.0,2022-11-07 23:47:39,+0100,,i dont support it but i like it now because they pdp and atiku supporters liked it and kept mute in the past five years that he been doing this because it was all about buhari,en,[],[],1544204527.0,1544204527,Kuso4real,Kusö,1.0,23,https://twitter.com/Kuso4real/status/1589751463336898560,[],[],0.0,,False,0.0,0.0,0.0,https://twitter.com/OvieNews/status/1589714149461741568,Atiku,,,,,,,[],,,,,Atiku,0.525,0.175,Positive
450,1589751442902028292,1589751442902028292,1667861254000.0,2022-11-07 23:47:34,+0100,,kebbi state governor senator abubakar atiku bagudu has approved the release of sixty million naira nm to kebbi state united football club to facilitate its promotion to premier league,en,[],[],39975533.0,39975533,vanguardngrnews,Vanguard Newspapers,1.0,23,https://twitter.com/vanguardngrnews/status/1589751442902028292,['https://www.vanguardngr.com/2022/11/gov-bagudu-approves-n60m-for-kebbi-united-fc/'],[],0.0,,False,19.0,2.0,4.0,,Atiku,,,,,,,[],,,,,Atiku,0.0,0.0,Neutral
451,1589751420521435136,1589645252717121538,1667861249000.0,2022-11-07 23:47:29,+0100,,i was watching from europe  and immediately i see no atiku or tinubu on that debate i quickly flip the channel this is unacceptable i support his decisions ja wake up  inbuild corrupt  amp  will never move this country forward mark my word,en,[],[],1.5029576003165635e+18,1502957600316563460,fmadu0123,Onyem,1.0,23,https://twitter.com/fmadu0123/status/1589751420521435136,[],[],0.0,,False,0.0,0.0,0.0,,Atiku,,,,,,,"[{'screen_name': 'vanguardngrnews', 'name': 'Vanguard Newspapers', 'id': '39975533'}]",,,,,Atiku,0.75,-0.08333333333333334,Negative
